upper_threshold,lower_threshold,sharpe_ratio
-300000000,-1900000000,0.28913036718594437
-300000000,-1800000000,0.28913036718594437
-300000000,-1700000000,0.28913036718594437
-300000000,-1600000000,0.28913036718594437
-300000000,-1500000000,0.28913036718594437
-300000000,-1400000000,0.28913036718594437
-300000000,-1300000000,0.28913036718594437
-300000000,-1200000000,0.28913036718594437
-300000000,-1100000000,0.28913036718594437
-300000000,-1000000000,0.30320963854952554
-300000000,-900000000,0.30320963854952554
-300000000,-800000000,0.27969934656869444
-300000000,-700000000,0.27226586765087135
-300000000,-600000000,0.30320963854952554
-300000000,-500000000,0.3124323418343454
-300000000,-400000000,0.3124323418343454
-200000000,-3200000000,0.2003382723777655
-200000000,-3100000000,0.2003382723777655
-200000000,-3000000000,0.2003382723777655
-200000000,-2900000000,0.2003382723777655
-200000000,-2800000000,0.2003382723777655
-200000000,-2700000000,0.18215034686544734
-200000000,-2600000000,0.18215034686544734
-200000000,-2500000000,0.18215034686544734
-200000000,-2400000000,0.18215034686544734
-200000000,-2300000000,0.18215034686544734
-200000000,-2200000000,0.18215034686544734
-200000000,-2100000000,0.18215034686544734
-200000000,-2000000000,0.18215034686544734
-200000000,-1900000000,0.18215034686544734
-200000000,-1800000000,0.18215034686544734
-200000000,-1700000000,0.18215034686544734
-200000000,-1600000000,0.18215034686544734
-200000000,-1500000000,0.18215034686544734
-200000000,-1400000000,0.18215034686544734
-200000000,-1300000000,0.18215034686544734
-200000000,-1200000000,0.18215034686544734
-200000000,-1100000000,0.18215034686544734
-200000000,-1000000000,0.2003382723777655
-200000000,-900000000,0.2003382723777655
-200000000,-800000000,0.16993000172972225
-200000000,-700000000,0.13697966976768042
-200000000,-600000000,0.14284818078761138
-200000000,-500000000,0.15469375966159
-200000000,-400000000,0.15469375966159
-200000000,-300000000,0.14284818078761138
-100000000,-3200000000,0.12385031952151519
-100000000,-3100000000,0.12385031952151519
-100000000,-3000000000,0.12385031952151519
-100000000,-2900000000,0.12385031952151519
-100000000,-2800000000,0.12385031952151519
-100000000,-2700000000,0.10468374949621269
-100000000,-2600000000,0.10468374949621269
-100000000,-2500000000,0.10468374949621269
-100000000,-2400000000,0.10468374949621269
-100000000,-2300000000,0.10468374949621269
-100000000,-2200000000,0.10468374949621269
-100000000,-2100000000,0.10468374949621269
-100000000,-2000000000,0.10468374949621269
-100000000,-1900000000,0.10468374949621269
-100000000,-1800000000,0.10468374949621269
-100000000,-1700000000,0.10468374949621269
-100000000,-1600000000,0.10468374949621269
-100000000,-1500000000,0.10468374949621269
-100000000,-1400000000,0.10468374949621269
-100000000,-1300000000,0.10468374949621269
