"Date","Bids","Asks","Difference","BTC Price"
"2024-09-12 21:00:00","56931321","54353734","2577587","57456.04263687363"
"2024-09-12 22:00:00","44853571","36316931","8536640","57813.51821654913"
"2024-09-12 23:00:00","55539234","41817609","13721625","57501.82726515036"
"2024-09-13 00:00:00","57527241","41778910","15748331","58118.31363268003"
"2024-09-13 01:00:00","50852641","61315614","-10462973","58323.56526275709"
"2024-09-13 02:00:00","51094327","44622605","6471722","58298.2762233803"
"2024-09-13 03:00:00","54497831","53376689","1121142","58357.3883350108"
"2024-09-13 04:00:00","45589889","56379512","-10789623","58185.24597083672"
"2024-09-13 05:00:00","56905905","57245136","-339231","57992.86480794135"
"2024-09-13 06:00:00","46517603","35479187","11038416","58166.855350710626"
"2024-09-13 07:00:00","43578109","44840962","-1262853","58110.570243569004"
"2024-09-13 08:00:00","42219558","40947843","1271715","58114.90519526413"
"2024-09-13 09:00:00","51067512","42910375","8157137","58105.137999500956"
"2024-09-13 10:00:00","48040964","43800080","4240884","58069.734549417284"
"2024-09-13 11:00:00","51555589","46309697","5245892","57887.9503380069"
"2024-09-13 12:00:00","53351667","44740508","8611159","57880.78481880005"
"2024-09-13 13:00:00","63964176","54206453","9757723","57954.455398522034"
"2024-09-13 14:00:00","53705021","43648524","10056497","57802.6154661985"
"2024-09-13 15:00:00","52001634","40189578","11812056","58022.19998669075"
"2024-09-13 16:00:00","41859671","44044952","-2185281","58000.35907056227"
"2024-09-13 17:00:00","59278829","53510911","5767918","58124.965865425525"
"2024-09-13 18:00:00","47220248","46770208","450040","58314.173054344166"
"2024-09-13 19:00:00","54523406","57166531","-2643125","58003.359620374984"
"2024-09-13 20:00:00","44227006","40891612","3335394","57868.40073919871"
"2024-09-13 21:00:00","45242326","42805752","2436574","58085.543519114835"
"2024-09-13 22:00:00","42518821","45150749","-2631928","58477.54158782798"
"2024-09-13 23:00:00","43816602","49199162","-5382560","59677.19159399379"
"2024-09-14 00:00:00","45425184","63978009","-18552825","59578.61791541925"
"2024-09-14 01:00:00","53900792","68053709","-14152917","59815.460494178944"
"2024-09-14 02:00:00","62786151","72919025","-10132874","59894.89976738054"
"2024-09-14 03:00:00","57547126","63352825","-5805699","59813.20086407735"
"2024-09-14 04:00:00","47636947","55510179","-7873232","60080.411534751314"
"2024-09-14 05:00:00","54528078","59265036","-4736958","60317.522410400554"
"2024-09-14 06:00:00","54351126","59584389","-5233263","60639.31415514095"
"2024-09-14 07:00:00","42381118","58777997","-16396879","60631.70969457394"
"2024-09-14 08:00:00","50714578","60535797","-9821219","60557.882718484274"
"2024-09-14 09:00:00","64219270","63843304","375966","60594.07718835193"
"2024-09-14 10:00:00","58604433","59282560","-678127","60428.90402002075"
"2024-09-14 11:00:00","64764366","60704867","4059499","60489.2130417207"
"2024-09-14 12:00:00","55163685","50296292","4867393","60319.506457662574"
"2024-09-14 13:00:00","56157148","50242034","5915114","60129.77032937904"
"2024-09-14 14:00:00","59536065","52008646","7527419","60128.9857512111"
"2024-09-14 15:00:00","52726335","48095485","4630850","60219.86258296141"
"2024-09-14 16:00:00","48830400","48821211","9189","60090.87078047204"
"2024-09-14 17:00:00","55064981","45983433","9081548","60170.11790256549"
"2024-09-14 18:00:00","55496509","44679706","10816803","59969.14002787776"
"2024-09-14 19:00:00","47516857","42900420","4616437","59853.370284449076"
"2024-09-14 20:00:00","57690430","45185945","12504485","59932.391857369286"
"2024-09-14 21:00:00","56618033","47247308","9370725","59899.951279339926"
"2024-09-14 22:00:00","72137128","53707163","18429965","60063.80364436579"
"2024-09-14 23:00:00","57079378","48557299","8522079","59996.86500765971"
"2024-09-15 00:00:00","56004272","45522261","10482011","60087.46809579881"
"2024-09-15 01:00:00","58770878","49547430","9223448","60024.18533400834"
"2024-09-15 02:00:00","59850697","47948758","11901939","59951.52580831109"
"2024-09-15 03:00:00","50029799","49463410","566389","59983.045417220106"
"2024-09-15 04:00:00","49891790","48098609","1793181","60174.948430528915"
"2024-09-15 05:00:00","46841007","50764601","-3923594","60179.22675808664"
"2024-09-15 06:00:00","35902889","44466385","-8563496","60222.74273567405"
"2024-09-15 07:00:00","44383841","49428474","-5044633","60167.90452831026"
"2024-09-15 08:00:00","55263463","54597044","666419","60216.05141683034"
"2024-09-15 09:00:00","48952756","47959641","993115","60408.966854613245"
"2024-09-15 10:00:00","44940351","49944315","-5003964","60399.491441632985"
"2024-09-15 11:00:00","53259657","62253414","-8993757","60322.75534902828"
"2024-09-15 12:00:00","47384110","51218318","-3834208","60303.93930120852"
"2024-09-15 13:00:00","56438857","61327977","-4889120","60346.37685287675"
"2024-09-15 14:00:00","55202555","62285875","-7083320","60321.82100016957"
"2024-09-15 15:00:00","48462773","54145909","-5683136","60344.8977865325"
"2024-09-15 16:00:00","49001011","51909130","-2908119","60250.864757340016"
"2024-09-15 17:00:00","60839578","63328129","-2488551","60027.703762426994"
"2024-09-15 18:00:00","60142319","62307564","-2165245","59985.15697479471"
"2024-09-15 19:00:00","61053540","56650382","4403158","60004.296372136385"
"2024-09-15 20:00:00","51762433","56028920","-4266487","60188.23438404625"
"2024-09-15 21:00:00","51472205","50007513","1464692","60313.224434465534"
"2024-09-15 22:00:00","52386178","48655241","3730937","60417.55853972865"
"2024-09-15 23:00:00","58289996","59459441","-1169445","60469.874695338076"
"2024-09-16 00:00:00","46816160","50061992","-3245832","60130.61221541448"
"2024-09-16 01:00:00","49274173","51800443","-2526270","60023.911912133975"
"2024-09-16 02:00:00","55655577","46231953","9423624","60148.58048441216"
"2024-09-16 03:00:00","56257205","52221456","4035749","60067.03554339814"
"2024-09-16 04:00:00","52459899","47615072","4844827","60010.580860540496"
"2024-09-16 05:00:00","54541992","48797423","5744569","59861.32156927426"
"2024-09-16 06:00:00","47456159","33596154","13860005","59598.64102519045"
"2024-09-16 07:00:00","56716287","42553428","14162859","59218.46454126384"
"2024-09-16 08:00:00","44882292","33505580","11376712","58671.880053980065"
"2024-09-16 09:00:00","63503231","54095687","9407544","58639.8859385033"
"2024-09-16 10:00:00","49333086","45004891","4328195","58245.33186774268"
"2024-09-16 11:00:00","60331300","41932704","18398596","58556.47510169909"
"2024-09-16 12:00:00","69802434","49816560","19985874","58420.820159864445"
"2024-09-16 13:00:00","60375217","44020583","16354634","58620.26341332734"
"2024-09-16 14:00:00","53128563","47032724","6095839","58675.89792671204"
"2024-09-16 15:00:00","53647948","42171555","11476393","58927.969202522785"
"2024-09-16 16:00:00","51406225","50814931","591294","58939.975946906925"
"2024-09-16 17:00:00","46315858","44538240","1777618","58681.22802532006"
"2024-09-16 18:00:00","50493979","41610790","8883189","58699.40088104754"
"2024-09-16 19:00:00","51109381","43678125","7431256","58661.719596435956"
"2024-09-16 20:00:00","44772153","44502760","269393","58576.6247985481"
"2024-09-16 21:00:00","66262369","48118903","18143466","58439.10181994619"
"2024-09-16 22:00:00","51124872","40496933","10627939","57785.1215428396"
"2024-09-16 23:00:00","57143378","52595190","4548188","57917.63966341389"
"2024-09-17 00:00:00","58093516","48831505","9262011","57831.17647280958"
"2024-09-17 01:00:00","60954472","51149859","9804613","58162.15842996687"
"2024-09-17 02:00:00","42165636","42875083","-709447","57824.24964545899"
"2024-09-17 03:00:00","58186967","50806019","7380948","57987.75607689703"
"2024-09-17 04:00:00","43321719","40636189","2685530","57716.17546832669"
"2024-09-17 05:00:00","50634607","39577792","11056815","57951.604135425776"
"2024-09-17 06:00:00","33115409","31921154","1194255","57956.530048503526"
"2024-09-17 07:00:00","40631022","40261283","369739","58204.02925119369"
"2024-09-17 08:00:00","38865865","39895398","-1029533","57856.21069107068"
"2024-09-17 09:00:00","58174077","45426257","12747820","57866.134057047646"
"2024-09-17 10:00:00","53225681","51276430","1949251","58099.35650310038"
"2024-09-17 11:00:00","46423548","42148311","4275237","58081.72428513192"
"2024-09-17 12:00:00","45874563","45050050","824513","58246.077521023515"
"2024-09-17 13:00:00","51920114","51647494","272620","58593.76736754242"
"2024-09-17 14:00:00","44251127","45402041","-1150914","58547.73680179524"
"2024-09-17 15:00:00","43415915","45538886","-2122971","58664.39226463407"
"2024-09-17 16:00:00","43462058","45747272","-2285214","58756.08274107721"
"2024-09-17 17:00:00","44359931","46506120","-2146189","58995.71653703129"
"2024-09-17 18:00:00","47180901","46899356","281545","59264.5401160685"
"2024-09-17 19:00:00","52354878","53236566","-881688","59142.06364971216"
"2024-09-17 20:00:00","49948752","49827434","121318","59401.47517940057"
"2024-09-17 21:00:00","51725462","52960144","-1234682","59040.08859949742"
"2024-09-17 22:00:00","40013009","40471242","-458233","60183.594753161145"
"2024-09-17 23:00:00","45155505","51704932","-6549427","61041.967653664455"
"2024-09-18 00:00:00","48861262","54079658","-5218396","60942.029761658465"
"2024-09-18 01:00:00","42514943","55556935","-13041992","60943.71000346542"
"2024-09-18 02:00:00","49127823","54561973","-5434150","60740.125436259084"
"2024-09-18 03:00:00","44965704","40678091","4287613","60233.15500416063"
"2024-09-18 04:00:00","44612328","39620053","4992275","60227.24679074474"
"2024-09-18 05:00:00","46312093","44879153","1432940","60390.09646302413"
"2024-09-18 06:00:00","39672703","38356271","1316432","60290.942510494184"
"2024-09-18 07:00:00","46429964","50108948","-3678984","60313.3222299016"
"2024-09-18 08:00:00","46623791","42637444","3986347","60277.96322632998"
"2024-09-18 09:00:00","44295354","46240050","-1944696","60100.308371148334"
"2024-09-18 10:00:00","49536883","45221647","4315236","60300.77063029519"
"2024-09-18 11:00:00","50120818","45766314","4354504","60563.778841620704"
"2024-09-18 12:00:00","48508241","61640296","-13132055","60448.94122046687"
"2024-09-18 13:00:00","47248796","52988348","-5739552","60267.86768403393"
"2024-09-18 14:00:00","47495925","48184637","-688712","60417.48614509225"
"2024-09-18 15:00:00","51704602","54607042","-2902440","60446.857630053455"
"2024-09-18 16:00:00","49354460","55947909","-6593449","60218.02952355106"
"2024-09-18 17:00:00","38194964","38254366","-59402","59834.01877320404"
"2024-09-18 18:00:00","51862866","44603465","7259401","59872.313202631514"
"2024-09-18 19:00:00","37939989","39737682","-1797693","59933.088895030654"
"2024-09-18 20:00:00","40086257","47065951","-6979694","59975.62297376335"
"2024-09-18 21:00:00","50494878","51450831","-955953","59382.42921370381"
"2024-09-18 22:00:00","47931306","37587869","10343437","59615.902922838075"
"2024-09-18 23:00:00","55426370","37300198","18126172","59496.41041200836"
"2024-09-19 00:00:00","52143125","36725474","15417651","59924.00252583573"
"2024-09-19 01:00:00","40363179","38482565","1880614","60017.079086461024"
"2024-09-19 02:00:00","19399616","26655365","-7255749","60779.58731500814"
"2024-09-19 03:00:00","46218269","41110728","5107541","60338.42245134054"
"2024-09-19 04:00:00","50836888","43368246","7468642","60187.06305510083"
"2024-09-19 05:00:00","47820483","45234959","2585524","60297.48056650801"
"2024-09-19 06:00:00","37336352","38722636","-1386284","60639.66625417391"
"2024-09-19 07:00:00","46969072","51065555","-4096483","61624.1150792673"
"2024-09-19 08:00:00","43173622","62625947","-19452325","62294.7810331151"
"2024-09-19 09:00:00","49767803","52277874","-2510071","61979.0500687941"
"2024-09-19 10:00:00","46153943","52666759","-6512816","62137.6898127407"
"2024-09-19 11:00:00","47268787","51843668","-4574881","62100.70499247815"
"2024-09-19 12:00:00","50454380","51079350","-624970","62077.214449975596"
"2024-09-19 13:00:00","49144626","50154607","-1009981","61985.56832756461"
"2024-09-19 14:00:00","53766371","52728643","1037728","62001.27035086217"
"2024-09-19 15:00:00","53387403","49225327","4162076","62055.881233059525"
"2024-09-19 16:00:00","51311436","49227556","2083880","61924.55735910393"
"2024-09-19 17:00:00","53953743","49504129","4449614","62229.91311695789"
"2024-09-19 18:00:00","52475541","52642123","-166582","62374.07884322386"
"2024-09-19 19:00:00","48475584","46578687","1896897","62697.64627798701"
"2024-09-19 20:00:00","50912553","59486387","-8573834","63046.72401477356"
"2024-09-19 21:00:00","50444865","51118388","-673523","63072.89073344318"
"2024-09-19 22:00:00","43380374","55136833","-11756459","63197.612823744195"
"2024-09-19 23:00:00","48728694","48559214","169480","63188.24930307517"
"2024-09-20 00:00:00","47318454","54714238","-7395784","63572.66938774947"
"2024-09-20 01:00:00","53168843","66559781","-13390938","63820.5004425113"
"2024-09-20 02:00:00","52075099","66326630","-14251531","63624.69527636108"
"2024-09-20 03:00:00","53507222","69524504","-16017282","63356.56913184791"
"2024-09-20 04:00:00","49616118","49423448","192670","63131.21355097278"
"2024-09-20 05:00:00","52014109","48702653","3311456","62966.79557297262"
"2024-09-20 06:00:00","40832488","41325628","-493140","62960.11947522854"
"2024-09-20 07:00:00","49694331","49844360","-150029","62998.459919454675"
"2024-09-20 08:00:00","51147297","46607442","4539855","62824.007311096415"
"2024-09-20 09:00:00","49966092","45982378","3983714","63068.82655713301"
"2024-09-20 10:00:00","51675010","50910542","764468","63019.96952168604"
"2024-09-20 11:00:00","50567126","51678755","-1111629","63623.759296705415"
"2024-09-20 12:00:00","48315618","72806635","-24491017","63830.30790766291"
"2024-09-20 13:00:00","51989088","59440352","-7451264","63799.092863064536"
"2024-09-20 14:00:00","47936621","53332998","-5396377","63762.02936365165"
"2024-09-20 15:00:00","51640874","58367610","-6726736","63541.12126680181"
"2024-09-20 16:00:00","49884436","46370533","3513903","63314.219672019164"
"2024-09-20 17:00:00","52330284","47706968","4623316","63501.569925076976"
"2024-09-20 18:00:00","48850473","50869768","-2019295","63626.433286227344"
"2024-09-20 19:00:00","43092939","55921120","-12828181","63415.915141178804"
"2024-09-20 20:00:00","51594334","54571614","-2977280","63413.36624036515"
"2024-09-20 21:00:00","43226181","52823320","-9597139","62932.31349373035"
"2024-09-20 22:00:00","50370029","47271751","3098278","63234.475561909174"
"2024-09-20 23:00:00","44972312","39948592","5023720","63214.23750093387"
"2024-09-21 00:00:00","44311667","44002069","309598","62963.48277036644"
"2024-09-21 01:00:00","51966422","46813071","5153351","62760.66744916205"
"2024-09-21 02:00:00","56947294","46691579","10255715","62902.469704355935"
"2024-09-21 03:00:00","47802020","47597829","204191","62942.50735946628"
"2024-09-21 04:00:00","48521952","47626985","894967","62824.46930279285"
"2024-09-21 05:00:00","51101260","49244053","1857207","63143.04891255085"
"2024-09-21 06:00:00","47322984","49446510","-2123526","63273.42553248966"
"2024-09-21 07:00:00","42170485","51317974","-9147489","63176.37438305436"
"2024-09-21 08:00:00","44299959","49946208","-5646249","63299.90096121694"
"2024-09-21 09:00:00","49290492","52224750","-2934258","62938.31776952113"
"2024-09-21 10:00:00","48532589","43770440","4762149","62980.05068974506"
"2024-09-21 11:00:00","50286785","51051186","-764401","62944.132826048335"
"2024-09-21 12:00:00","44345044","43598509","746535","62907.36691431359"
"2024-09-21 13:00:00","50317395","48155857","2161538","62969.46524903485"
"2024-09-21 14:00:00","50759450","50536509","222941","63093.457547754"
"2024-09-21 15:00:00","43699586","45435920","-1736334","63155.93372737043"
"2024-09-21 16:00:00","50607244","53055455","-2448211","63085.9890384997"
"2024-09-21 17:00:00","52737839","51664172","1073667","63159.66485857236"
"2024-09-21 18:00:00","47416234","47714620","-298386","63033.11577971913"
"2024-09-21 19:00:00","52075800","52008376","67424","63132.20770167224"
"2024-09-21 20:00:00","53173238","56267932","-3094694","63156.09585248088"
"2024-09-21 21:00:00","53352180","46756893","6595287","63216.48744185271"
"2024-09-21 22:00:00","62234968","46807776","15427192","63315.51812251291"
"2024-09-21 23:00:00","58245221","45865351","12379870","63238.668394747525"
"2024-09-22 00:00:00","60752474","50253531","10498943","63255.92332921525"
"2024-09-22 01:00:00","57597090","56639920","957170","63341.92529257407"
"2024-09-22 02:00:00","67751867","50659254","17092613","63292.283118432555"
"2024-09-22 03:00:00","55998262","51828804","4169458","63254.06020023239"
"2024-09-22 04:00:00","61438008","48556000","12882008","63199.312114750835"
"2024-09-22 05:00:00","51030597","53753074","-2722477","63106.580608690005"
"2024-09-22 06:00:00","45334027","47466001","-2131974","63274.120321197406"
"2024-09-22 07:00:00","57625834","55616834","2009000","63424.3480326215"
"2024-09-22 08:00:00","55961705","48467812","7493893","63292.86836807041"
"2024-09-22 09:00:00","63249021","51824197","11424824","63154.800258404655"
"2024-09-22 10:00:00","57111244","50914084","6197160","63026.14595707342"
"2024-09-22 11:00:00","54578852","46675870","7902982","63168.59471683989"
"2024-09-22 12:00:00","56203627","49133982","7069645","63196.82184966023"
"2024-09-22 13:00:00","51926934","51729483","197451","63012.91407481629"
"2024-09-22 14:00:00","54318578","49798988","4519590","62971.554159373685"
"2024-09-22 15:00:00","54891579","50662726","4228853","63037.478614296924"
"2024-09-22 16:00:00","52857611","54320797","-1463186","63059.01156988504"
"2024-09-22 17:00:00","58090453","57262362","828091","62835.50275588693"
"2024-09-22 18:00:00","52316918","53207733","-890815","62694.15820196631"
"2024-09-22 19:00:00","52161626","48619483","3542143","62864.641058396504"
"2024-09-22 20:00:00","52996527","56826675","-3830148","62878.38170310077"
"2024-09-22 21:00:00","62098243","54808931","7289312","62698.04653388433"
"2024-09-22 22:00:00","56407695","46687095","9720600","62736.201574626044"
"2024-09-22 23:00:00","55584385","47439761","8144624","62815.61932182476"
"2024-09-23 00:00:00","52208983","46616684","5592299","62850.67697544712"
"2024-09-23 01:00:00","52625466","53979673","-1354207","63133.74850622012"
"2024-09-23 02:00:00","47306651","46897900","408751","63075.66927470033"
"2024-09-23 03:00:00","53033753","41875858","11157895","63185.15036592565"
"2024-09-23 04:00:00","48710514","42518482","6192032","63249.27844128914"
"2024-09-23 05:00:00","54519332","49567955","4951377","63069.77311127406"
"2024-09-23 06:00:00","43481728","24243622","19238106","64046.122588533486"
"2024-09-23 07:00:00","47219865","59042756","-11822891","63685.39387862053"
"2024-09-23 08:00:00","48188635","47740742","447893","63562.90115384122"
"2024-09-23 09:00:00","51395854","49511258","1884596","63850.95795123037"
"2024-09-23 10:00:00","52066777","64595117","-12528340","63914.90991668212"
"2024-09-23 11:00:00","53611799","67483740","-13871941","64353.17946721029"
"2024-09-23 12:00:00","51800788","59315644","-7514856","63931.63210448665"
"2024-09-23 13:00:00","63692167","41048065","22644102","63759.3006563491"
"2024-09-23 14:00:00","68102996","41594113","26508883","63737.422147330624"
"2024-09-23 15:00:00","67343056","44861665","22481391","63639.10743504706"
"2024-09-23 16:00:00","63996800","50393325","13603475","63458.08721273087"
"2024-09-23 17:00:00","61047095","49696561","11350534","63616.22027841126"
"2024-09-23 18:00:00","61824755","53340719","8484036","63506.702869526736"
"2024-09-23 19:00:00","61588255","53541237","8047018","63405.77133252351"
"2024-09-23 20:00:00","60323416","53542344","6781072","63389.88390676317"
"2024-09-23 21:00:00","62008965","51041712","10967253","63283.54012658672"
"2024-09-23 22:00:00","49729421","43685639","6043782","63283.304222602186"
"2024-09-23 23:00:00","48937564","42204457","6733107","63714.45785622055"
"2024-09-24 00:00:00","44343706","46014048","-1670342","63278.29723171758"
"2024-09-24 01:00:00","48991281","44589597","4401684","63353.105295677036"
"2024-09-24 02:00:00","51815091","45203967","6611124","63515.11127161198"
"2024-09-24 03:00:00","50502792","46826553","3676239","63300.85664912941"
"2024-09-24 04:00:00","48383907","48487333","-103426","63378.85968691167"
"2024-09-24 05:00:00","51644023","51472867","171156","63411.55404207994"
"2024-09-24 06:00:00","41182589","43810352","-2627763","63254.37141604306"
"2024-09-24 07:00:00","49511389","46495101","3016288","63389.25979312972"
"2024-09-24 08:00:00","47034352","45552022","1482330","63039.253446147566"
"2024-09-24 09:00:00","55167034","41762306","13404728","62975.11990484595"
"2024-09-24 10:00:00","56317523","43124808","13192715","63134.266964329196"
"2024-09-24 11:00:00","47632396","40886346","6746050","63079.321406204566"
"2024-09-24 12:00:00","58915022","46686383","12228639","63061.07999451836"
"2024-09-24 13:00:00","58601485","46414501","12186984","63186.76663194386"
"2024-09-24 14:00:00","50201525","45907351","4294174","63320.37947451279"
"2024-09-24 15:00:00","48754394","50143452","-1389058","63508.17946084476"
"2024-09-24 16:00:00","45531394","55046053","-9514659","63849.14062979432"
"2024-09-24 17:00:00","43017018","53571521","-10554503","63529.6824662015"
"2024-09-24 18:00:00","46095236","52096151","-6000915","63620.92222251102"
"2024-09-24 19:00:00","44094214","51104525","-7010311","63517.263694767724"
"2024-09-24 20:00:00","49906698","53905152","-3998454","63444.490551865514"
"2024-09-24 21:00:00","56106020","56487847","-381827","63671.94009571976"
"2024-09-24 22:00:00","46040348","50152785","-4112437","63158.230075597705"
"2024-09-24 23:00:00","46023468","45823770","199698","63272.515884658416"
"2024-09-25 00:00:00","49668912","45615357","4053555","63305.08089986047"
"2024-09-25 01:00:00","47843583","47511913","331670","63927.48999753599"
"2024-09-25 02:00:00","41363868","54212335","-12848467","63799.20147287237"
"2024-09-25 03:00:00","43807418","57870621","-14063203","64147.465888528626"
"2024-09-25 04:00:00","33138129","55649392","-22511263","64254.65774404002"
"2024-09-25 05:00:00","42566557","54747110","-12180553","64102.5661924549"
"2024-09-25 06:00:00","36830723","44109960","-7279237","64534.2827429217"
"2024-09-25 07:00:00","40353339","84980302","-44626963","64345.1118553839"
"2024-09-25 08:00:00","38211428","52864401","-14652973","64154.793513356126"
"2024-09-25 09:00:00","44536935","47240492","-2703557","64473.49184376235"
"2024-09-25 10:00:00","45509432","84127790","-38618358","64459.39343343999"
"2024-09-25 11:00:00","42775383","61993291","-19217908","64404.695590106014"
"2024-09-25 12:00:00","49034852","58084091","-9049239","64256.520303654"
"2024-09-25 13:00:00","45075170","47601466","-2526296","64175.91965487036"
"2024-09-25 14:00:00","43152098","50025293","-6873195","63890.7506313986"
"2024-09-25 15:00:00","47171736","40697937","6473799","63858.80083890611"
"2024-09-25 16:00:00","53348260","44965732","8382528","63884.25089422359"
"2024-09-25 17:00:00","53645366","45976872","7668494","63771.45459322912"
"2024-09-25 18:00:00","48233103","43767162","4465941","63655.1687943834"
"2024-09-25 19:00:00","52343333","41919602","10423731","63809.276719263034"
"2024-09-25 20:00:00","50125527","44857130","5268397","63688.871767697296"
"2024-09-25 21:00:00","44019684","37272681","6747003","63754.747279646224"
"2024-09-25 22:00:00","43638682","41156439","2482243","63917.756637535305"
"2024-09-25 23:00:00","43564238","47370768","-3806530","63643.43604485183"
"2024-09-26 00:00:00","47921024","40656663","7264361","63539.67875848449"
"2024-09-26 01:00:00","50013018","41060450","8952568","63174.98822564459"
"2024-09-26 02:00:00","60681819","41477827","19203992","63304.1532084215"
"2024-09-26 03:00:00","58019883","43574573","14445310","63283.464063729625"
"2024-09-26 04:00:00","54511739","38850007","15661732","63461.769445822705"
"2024-09-26 05:00:00","56593161","43968792","12624369","63480.491620116205"
"2024-09-26 06:00:00","51246508","42582256","8664252","63306.9802480191"
"2024-09-26 07:00:00","61406085","50191756","11214329","63128.693269869415"
"2024-09-26 08:00:00","56699151","45222933","11476218","62987.1095900472"
"2024-09-26 09:00:00","67888757","46194462","21694295","63105.64873770114"
"2024-09-26 10:00:00","45145704","42708131","2437573","63362.65787586436"
"2024-09-26 11:00:00","47509454","52411022","-4901568","63531.350668456565"
"2024-09-26 12:00:00","47698166","54421027","-6722861","63404.10954210119"
"2024-09-26 13:00:00","49996950","53579318","-3582368","63585.024796628706"
"2024-09-26 14:00:00","50800765","63833839","-13033074","63719.4096331196"
"2024-09-26 15:00:00","47274310","55160857","-7886547","63887.19307315346"
"2024-09-26 16:00:00","49055930","61171258","-12115328","63750.74703252917"
"2024-09-26 17:00:00","48412799","60634623","-12221824","63774.26253912093"
"2024-09-26 18:00:00","51168277","61415612","-10247335","64337.352060162106"
"2024-09-26 19:00:00","51270408","81346831","-30076423","64411.963476727295"
"2024-09-26 20:00:00","48397571","81016157","-32618586","64567.74191269113"
"2024-09-26 21:00:00","35309925","102825502","-67515577","64425.45213015378"
"2024-09-26 22:00:00","45813535","78562661","-32749126","64511.82684780986"
"2024-09-26 23:00:00","43246170","41807397","1438773","65299.07462518451"
"2024-09-27 00:00:00","48294984","53252407","-4957423","65465.35971602044"
"2024-09-27 01:00:00","51888315","66369253","-14480938","65192.090661727954"
"2024-09-27 02:00:00","55491674","52578330","2913344","65176.78507514664"
"2024-09-27 03:00:00","41088056","51258557","-10170501","64897.19714986406"
"2024-09-27 04:00:00","54588865","43334507","11254358","64800.507800769126"
"2024-09-27 05:00:00","54702786","48950802","5751984","65028.91057869941"
"2024-09-27 06:00:00","48380214","43003364","5376850","65110.43780466218"
"2024-09-27 07:00:00","57269295","54940663","2328632","65193.371316757635"
"2024-09-27 08:00:00","50310012","54981908","-4671896","65247.91574239032"
"2024-09-27 09:00:00","52180131","59576347","-7396216","65136.39669166737"
"2024-09-27 10:00:00","61297795","58682875","2614920","64898.529365326234"
"2024-09-27 11:00:00","57460743","63545553","-6084810","65307.82570363695"
"2024-09-27 12:00:00","55824357","66129490","-10305133","65361.24576777611"
"2024-09-27 13:00:00","44417839","53226700","-8808861","65285.76301679754"
"2024-09-27 14:00:00","54066739","55269075","-1202336","65365.31913839147"
"2024-09-27 15:00:00","60220168","60433468","-213300","65516.69097425332"
"2024-09-27 16:00:00","56679145","61720507","-5041362","65748.95278951127"
"2024-09-27 17:00:00","50873253","73527071","-22653818","65770.22668714885"
"2024-09-27 18:00:00","49901885","71718679","-21816794","65499.633086057474"
"2024-09-27 19:00:00","49651389","65264468","-15613079","65430.66865337722"
"2024-09-27 20:00:00","50945035","62650468","-11705433","65802.35448843974"
"2024-09-27 21:00:00","39485380","58320875","-18835495","65599.28013964169"
"2024-09-27 22:00:00","37129687","64343010","-27213323","66311.4986120849"
"2024-09-27 23:00:00","42714643","62119004","-19404361","66195.31715203352"
"2024-09-28 00:00:00","39940286","66883676","-26943390","66383.74148585141"
"2024-09-28 01:00:00","54760668","75245835","-20485167","65853.295327889"
"2024-09-28 02:00:00","62719724","61394558","1325166","65777.50398891633"
"2024-09-28 03:00:00","63281676","59696836","3584840","65752.04789270755"
"2024-09-28 04:00:00","61108230","43480828","17627402","65877.83524012646"
"2024-09-28 05:00:00","62003375","60379734","1623641","65845.24659040026"
"2024-09-28 06:00:00","64278201","56671180","7607021","65927.86677414922"
"2024-09-28 07:00:00","62080651","61089285","991366","65807.10440955461"
"2024-09-28 08:00:00","52573444","47770984","4802460","65948.76358437665"
"2024-09-28 09:00:00","55623460","52104305","3519155","65962.71904367876"
"2024-09-28 10:00:00","60296560","58858394","1438166","66236.95654157548"
"2024-09-28 11:00:00","51105913","61482779","-10376866","66152.60723884968"
"2024-09-28 12:00:00","55505788","59896967","-4391179","66061.4149970656"
"2024-09-28 13:00:00","58178536","60101150","-1922614","66021.3124261482"
"2024-09-28 14:00:00","56032195","58606709","-2574514","65849.55616193806"
"2024-09-28 15:00:00","63449650","59526006","3923644","65941.01707653329"
"2024-09-28 16:00:00","52839714","58380622","-5540908","65775.7503388317"
"2024-09-28 17:00:00","56729904","48963343","7766561","65700.75989168997"
"2024-09-28 18:00:00","48831425","50176478","-1345053","65853.56069760186"
"2024-09-28 19:00:00","49773375","55855757","-6082382","65879.51444279171"
"2024-09-28 20:00:00","45283950","57763032","-12479082","65662.1235183094"
"2024-09-28 21:00:00","47387338","47162399","224939","65654.79121643103"
"2024-09-28 22:00:00","49940618","51722525","-1781907","65795.37472586504"
"2024-09-28 23:00:00","56424135","62584208","-6160073","65733.23273560483"
"2024-09-29 00:00:00","52763554","59712847","-6949293","65659.30481988256"
"2024-09-29 01:00:00","55438582","59347171","-3908589","65676.57475557251"
"2024-09-29 02:00:00","57850890","58965011","-1114121","65766.02244197101"
"2024-09-29 03:00:00","57910678","62743418","-4832740","65792.7150208008"
"2024-09-29 04:00:00","55353993","62968102","-7614109","65764.16839531499"
"2024-09-29 05:00:00","57015161","58119090","-1103929","65763.96238409201"
"2024-09-29 06:00:00","46109987","47620847","-1510860","65833.0035019951"
"2024-09-29 07:00:00","56147858","58218236","-2070378","65932.90890615464"
